name,time,price,rsi,sharpe,action
WASH,2015/09/15,33.6164,52.0318,-0.1116,sell
LGND,2015/08/07,94.13,35.4823,-0.0787447,buy
LGND,2015/09/15,97.22,54.956,0.0128918,sell
YUM,2015/08/11,55.0442,32.0923,-0.305655,buy
YUM,2015/09/15,54.3062,50.8116,-0.0509692,sell
TRV,2015/08/21,92.848,38.3172,-0.128336,buy
TRV,2015/09/15,91.5377,50.5135,-0.168132,sell
XNTK,2015/08/20,37.695,38.2347,-0.0920898,buy
XNTK,2015/09/15,37.2373,50.7411,-0.120108,sell
THO,2015/08/21,49.9801,38.4931,-0.0472458,buy
THO,2015/09/15,51.2003,53.8817,-0.0783269,sell
NWBI,2015/08/24,10.4262,38.888,-0.0249233,buy
NWBI,2015/09/15,10.8799,60.5387,0.0339908,sell
NBHC,2015/08/07,19.8972,46.3275,-0.0181273,buy
NBHC,2015/09/15,19.4663,56.8304,0.0356773,sell
AXL,2015/08/20,20.27,42.1934,-0.0273308,buy
AXL,2015/09/15,20.2,53.6209,-0.112273,sell
BREW,2015/08/06,8.82,30.4014,-0.143364,buy
BREW,2015/09/15,8.37,51.7643,0.0543327,sell
BMI,2015/08/24,27.6136,42.2474,0.200296,buy
BMI,2015/09/15,28.1504,55.6919,-0.110852,sell
CBU,2015/07/27,34.0186,49.0076,-0.0250187,buy
CBU,2015/09/15,32.215,51.2771,-0.0826428,sell
GTN,2015/07/27,16.41,49.9721,0.0884759,buy
GTN,2015/09/15,13.3,57.1533,-0.0622348,sell
FXH,2015/07/24,68.73,45.6159,-0.0880569,buy
FXH,2015/09/15,65.39,50.822,-0.107239,sell
NHTC,2015/07/08,25.8171,41.4331,0.0410395,buy
NHTC,2015/09/15,21.673,52.6383,-0.0653249,sell
INS,2015/07/07,2.60096,44.9067,-0.0639341,buy
INS,2015/09/15,2.64179,57.2423,0.0526279,sell
LBAI,2015/07/23,10.4895,43.1513,-0.0560947,buy
LBAI,2015/09/15,10.0145,52.615,-0.0212324,sell
MO,2015/08/21,44.3943,45.9619,0.020391,buy
MO,2015/09/15,45.0127,56.7534,-0.0419178,sell
DCOM,2015/08/24,14.2031,31.4043,-0.177438,buy
DCOM,2015/09/15,15.0297,55.3857,-0.0439496,sell
EXPE,2015/08/21,109.627,44.7429,0.133633,buy
EXPE,2015/09/15,114.014,56.5255,-0.0445654,sell
IHF,2015/08/20,130.384,40.0509,-0.113169,buy
IHF,2015/09/16,128.786,52.2011,-0.129059,sell
OMC,2015/08/20,62.0345,37.5796,-0.137248,buy
OMC,2015/09/16,61.4001,53.6567,-0.131042,sell
ITCI,2015/08/20,28.45,42.5161,-0.0311686,buy
ITCI,2015/09/16,48.79,82.9291,0.184665,sell
DRE,2015/08/21,16.3265,40.3685,-0.0642268,buy
DRE,2015/09/16,15.9199,52.5427,-0.127948,sell
MGC,2015/07/24,65.0634,45.266,-0.041318,buy
MGC,2015/09/16,62.3818,50.7837,-0.113564,sell
FL,2015/08/21,62.2747,40.9944,-0.0105211,buy
FL,2015/09/16,66.1905,59.9843,-0.0205242,sell
RFG,2015/08/20,129.751,41.0191,-0.0458053,buy
RFG,2015/09/16,128.077,52.8932,-0.124057,sell
FNDB,2015/07/23,26.9263,43.512,-0.111093,buy
FNDB,2015/09/16,25.6488,50.7815,-0.114915,sell
DGRW,2015/07/23,28.2622,43.707,-0.0931672,buy
DGRW,2015/09/16,27.0734,51.5569,-0.09665,sell
SSRM,2015/08/26,5.84,44.7933,0.0294928,buy
SSRM,2015/09/16,6.33,54.1943,-0.0301632,sell
NOAH,2015/08/20,23.04,41.3467,-0.136004,buy
NOAH,2015/09/16,23.07,56.6783,-0.00987041,sell
IUSV,2015/07/23,38.4702,46.1075,-0.0402676,buy
IUSV,2015/09/16,36.4998,50.2046,-0.120901,sell
ARE,2015/08/24,77.5449,31.6724,-0.175984,buy
ARE,2015/09/16,78.0813,52.8164,-0.172359,sell
HAL,2015/08/03,36.572,40.431,-0.0226432,buy
HAL,2015/09/16,35.3931,51.7393,-0.0527274,sell
SHOO,2015/08/24,24.4459,35.9664,-0.184227,buy
SHOO,2015/09/16,26.6917,58.3665,0.0786891,sell
JKL,2015/08/20,108.609,33.7761,-0.158069,buy
JKL,2015/09/16,107.111,50.5456,-0.124854,sell
MBT,2015/08/21,4.67424,30.9312,-0.114789,buy
MBT,2015/09/16,5.17813,55.057,0.013476,sell
CNI,2015/08/17,55.7749,49.504,0.090776,buy
CNI,2015/09/16,52.9758,56.1408,-0.104868,sell
MKC,2015/08/20,76.0678,45.5624,0.145177,buy
MKC,2015/09/16,77.1904,59.6994,-0.0424552,sell
SBSI,2015/07/07,22.5302,46.9549,0.0929993,buy
SBSI,2015/09/16,21.4299,54.3898,-0.0247748,sell
IWV,2015/07/24,114.724,42.8584,-0.0748377,buy
IWV,2015/09/16,110.506,51.2923,-0.107327,sell
LSI,2015/08/24,76.6355,37.1517,-0.0191497,buy
LSI,2015/09/16,76.2845,50.1193,-0.175071,sell
COP,2015/05/07,58.7375,48.9773,-0.0201288,buy
COP,2015/09/16,44.7122,53.7201,0.0133118,sell
DECK,2015/08/11,68.57,39.5469,-0.252275,buy
DECK,2015/09/16,64.68,50.0234,-0.134331,sell
HR,2015/08/24,19.7731,38.6292,-0.0224898,buy
HR,2015/09/16,19.6633,51.9187,-0.176155,sell
UGI,2015/08/21,31.234,39.2646,-0.0693497,buy
UGI,2015/09/16,31.0466,50.0302,-0.213742,sell
MLHR,2015/08/24,24.8557,35.5912,-0.0465915,buy
MLHR,2015/09/16,25.5145,54.5403,-0.16381,sell
CGW,2015/08/12,26.092,43.7763,-0.0735119,buy
CGW,2015/09/16,25.2079,52.1155,-0.0996028,sell
RXI,2015/07/24,86.9027,49.498,-0.0407151,buy
RXI,2015/09/16,83.7972,53.6502,-0.0634072,sell
GME,2015/08/21,33.9361,43.2476,-0.0445429,buy
GME,2015/09/16,33.5832,53.4531,-0.0963133,sell
TDIV,2015/08/20,22.3715,34.0638,-0.150661,buy
TDIV,2015/09/16,22.3804,51.7164,-0.06408,sell
GWR,2015/08/21,69.67,35.0287,0.0926673,buy
GWR,2015/09/16,68.06,51.1938,-0.117861,sell
EEMA,2015/05/28,58.3127,42.7997,-0.169205,buy
EEMA,2015/09/16,48.2403,53.9332,0.00277188,sell
AOA,2015/08/19,41.2385,40.6279,-0.165508,buy
AOA,2015/09/16,39.9382,50.1996,-0.120837,sell
IBKR,2015/07/24,40.551,46.0634,0.0261114,buy
IBKR,2015/09/16,38.0013,50.152,-0.120503,sell
EES,2015/06/29,26.6041,41.8251,0.0292412,buy
EES,2015/09/16,24.5962,51.1961,-0.0929773,sell
FXA,2015/05/22,75.1117,45.0327,0.00354088,buy
FXA,2015/09/16,69.4462,52.7331,-0.106733,sell
MGLN,2015/07/08,68.29,45.3105,0.0876282,buy
MGLN,2015/09/16,58.48,53.5443,0.0219478,sell
RPAI,2015/08/21,11.6942,42.9177,0.0906738,buy
RPAI,2015/09/16,11.1986,51.4552,-0.200437,sell
MTDR,2015/07/20,20.9,32.788,-0.240151,buy
MTDR,2015/09/16,22.94,57.6677,0.0336941,sell
FISV,2015/08/21,42.435,38.9414,-0.0406643,buy
FISV,2015/09/16,43.65,53.8203,-0.0565351,sell
IJR,2015/08/20,53.1393,34.2368,-0.201056,buy
IJR,2015/09/16,52.9223,52.2576,-0.100954,sell
RAVN,2015/07/07,17.8482,42.6283,-0.0108862,buy
RAVN,2015/09/16,16.9929,56.2901,-0.0146521,sell
IOO,2015/07/24,34.2865,42.9945,-0.0916538,buy
IOO,2015/09/16,32.536,50.3701,-0.109369,sell
DTN,2015/08/20,61.913,38.8504,-0.0392321,buy
DTN,2015/09/16,60.2736,50.1536,-0.121403,sell
CP,2015/08/18,148.71,41.9086,0.101619,buy
CP,2015/09/16,143.03,53.9195,-0.0635419,sell
TISI,2015/08/20,44.18,48.8164,0.0628126,buy
TISI,2015/09/16,42.93,51.7131,-0.114038,sell
TGT,2015/08/24,65.0674,29.1709,-0.167827,buy
TGT,2015/09/16,67.8506,51.786,-0.0485145,sell
XLP,2015/08/19,44.1806,43.0933,-0.12203,buy
XLP,2015/09/16,42.8864,51.6666,-0.109743,sell
RQI,2015/08/24,7.52486,29.7147,-0.164413,buy
RQI,2015/09/16,7.94499,58.6125,-0.111195,sell
EELV,2015/05/26,22.458,38.3412,-0.300773,buy
EELV,2015/09/16,19.2287,53.6349,0.00944233,sell
REG,2015/08/21,53.9606,42.9826,0.0390838,buy
REG,2015/09/16,53.0463,53.0993,-0.103094,sell
FTI,2015/09/11,31.0698,46.9462,0.0078899,buy
FTI,2015/09/16,33.5427,58.7396,0.125666,sell
IJT,2015/08/20,121.974,35.2377,-0.190529,buy
IJT,2015/09/16,121.849,53.2679,-0.0977752,sell
APTV,2015/08/20,58.5803,38.3439,-0.0920035,buy
APTV,2015/09/16,62.5296,61.4702,0.0576081,sell
ERA,2015/07/08,19.6,37.8137,-0.0963996,buy
ERA,2015/09/16,17.11,54.729,-0.0655417,sell
CCU,2015/08/19,19.7531,45.7383,-0.0171409,buy
CCU,2015/09/16,20.4676,61.3706,0.0576097,sell
WIT,2015/08/20,4.43021,41.6982,-0.130834,buy
WIT,2015/09/16,4.45603,54.1748,-0.0786435,sell
SINA,2015/06/29,53.28,49.3715,0.120368,buy
SINA,2015/09/16,40.18,55.6661,0.058837,sell
KMX,2015/07/23,65.19,35.8078,-0.160682,buy
KMX,2015/09/16,62.06,54.0774,-0.04529,sell
VOOV,2015/07/24,79.7579,38.3304,-0.140689,buy
VOOV,2015/09/16,76.3224,50.3287,-0.12802,sell
RWR,2015/08/21,76.0561,46.1838,0.060477,buy
RWR,2015/09/16,73.3459,51.3458,-0.16664,sell
DSI,2015/08/20,70.7004,34.7807,-0.163026,buy
DSI,2015/09/16,69.5563,51.7905,-0.105927,sell
CSGS,2015/08/20,28.8074,48.8917,0.0554323,buy
CSGS,2015/09/16,28.2125,51.5311,-0.139971,sell
ARNC,2015/05/18,28.7944,45.2118,-0.0261047,buy
ARNC,2015/09/16,21.2526,56.8491,0.112701,sell
CMCSA,2015/07/27,28.243,43.5115,0.0121615,buy
CMCSA,2015/09/16,26.6855,51.435,-0.0800041,sell
FII,2015/08/12,27.3569,46.4295,0.0450245,buy
FII,2015/09/16,25.9417,51.4139,-0.148381,sell
GXC,2015/05/29,86.0339,46.197,-0.079157,buy
GXC,2015/09/16,66.6752,51.2521,-0.0730238,sell
EPS,2015/07/24,21.8833,40.8759,-0.0923504,buy
EPS,2015/09/16,21.031,51.056,-0.119123,sell
SPHQ,2015/08/20,21.4873,39.9947,-0.0409303,buy
SPHQ,2015/09/16,21.0706,51.587,-0.122616,sell
CGNX,2015/06/24,23.6848,42.5653,-0.105021,buy
CGNX,2015/09/16,18.8545,57.4083,0.0942127,sell
WBC,2015/08/13,120.49,44.891,-0.0396415,buy
WBC,2015/09/16,117.73,53.7879,-0.0681877,sell
SLYV,2015/06/29,44.9052,42.1152,0.0154709,buy
SLYV,2015/09/16,41.8755,51.1071,-0.110523,sell
SCHX,2015/07/24,45.5967,43.9359,-0.0590812,buy
SCHX,2015/09/16,43.9368,51.2113,-0.109156,sell
PXD,2015/08/20,121.925,40.3498,-0.039917,buy
PXD,2015/09/16,122.262,53.0207,-0.0458689,sell
AEE,2015/08/24,34.9794,44.4659,0.142267,buy
AEE,2015/09/16,34.4871,50.0888,-0.208902,sell
AYR,2015/07/24,17.8945,39.6348,-0.133167,buy
AYR,2015/09/16,17.1876,51.1649,-0.0851108,sell
GLPI,2015/06/29,26.2641,46.5335,0.0368695,buy
GLPI,2015/09/16,22.8703,51.1044,-0.171069,sell
IYY,2015/08/20,94.9188,34.2468,-0.188829,buy
IYY,2015/09/16,93.4123,51.3107,-0.109355,sell
BC,2015/08/20,48.701,44.3505,-0.0315949,buy
BC,2015/09/16,47.3425,52.1828,-0.128908,sell
JD,2015/07/27,32.15,41.7134,-0.0344246,buy
JD,2015/09/16,26.99,52.8926,0.0362838,sell
VONE,2015/07/24,88.7056,43.4138,-0.0586367,buy
VONE,2015/09/16,85.7413,52.3999,-0.104487,sell
STWD,2015/08/24,14.4474,30.8397,-0.072913,buy
STWD,2015/09/17,14.9279,55.8488,-0.120495,sell
PFF,2015/08/19,30.7416,49.8321,0.064418,buy
PFF,2015/09/17,30.6195,52.8484,-0.0335304,sell
SRI,2015/09/01,11.84,44.8635,-0.108916,buy
SRI,2015/09/17,12.6,59.2985,0.0642071,sell
SGOL,2015/09/09,10.822,40.165,-0.00504784,buy
SGOL,2015/09/17,11.052,55.085,-0.00262724,sell
ANIP,2015/08/04,59.19,37.1914,-0.00627851,buy
ANIP,2015/09/17,55.55,54.7907,0.0376181,sell
PNM,2015/08/24,23.1324,41.2173,0.0557783,buy
PNM,2015/09/17,23.3469,54.3864,-0.165332,sell
WPC,2015/08/21,46.0902,43.5193,0.0230515,buy
WPC,2015/09/17,44.8596,52.3222,-0.17511,sell
UHS,2015/08/24,130.756,30.6418,-0.146586,buy
UHS,2015/09/17,136.916,52.9414,-0.0870075,sell
DHI,2015/08/25,26.8395,41.9804,0.0699128,buy
DHI,2015/09/17,30.5123,61.665,0.00878479,sell
MANT,2015/07/27,26.7463,44.3629,-0.0445259,buy
MANT,2015/09/17,25.1488,51.8443,-0.0601996,sell
FXU,2015/08/24,19.8032,40.1034,0.0457322,buy
FXU,2015/09/17,19.8296,53.4983,-0.168733,sell
WGO,2015/07/20,20.8466,46.7037,0.189346,buy
WGO,2015/09/17,19.6298,53.1448,-0.0210103,sell
ALGT,2015/08/24,192.163,43.8855,0.0775841,buy
ALGT,2015/09/17,200.858,58.0385,-0.0620374,sell
IYH,2015/07/24,148.895,43.6137,-0.0699265,buy
IYH,2015/09/17,144.132,52.4419,-0.093471,sell
XEL,2015/08/24,29.7742,43.2349,0.090903,buy
XEL,2015/09/17,29.8328,54.6095,-0.180737,sell
NVS,2015/08/20,87.5083,40.5685,-0.136843,buy
NVS,2015/09/17,85.1695,50.014,-0.154323,sell
SNY,2015/08/14,44.5077,46.5463,-0.0801992,buy
SNY,2015/09/17,43.1338,52.9369,-0.0507251,sell
ZTS,2015/08/12,46.4643,44.5509,0.0901999,buy
ZTS,2015/09/17,44.6683,52.2809,-0.0734118,sell
REET,2015/08/21,20.6332,41.319,-0.0307715,buy
REET,2015/09/17,20.1242,53.3961,-0.14267,sell
ATNI,2015/08/24,67.1526,47.7169,0.0376319,buy
ATNI,2015/09/17,69.7473,58.5701,-0.00123854,sell
MLNT,2015/08/07,1010.5,48.4682,0.161577,buy
MLNT,2015/09/17,937.25,55.1852,-0.00494703,sell
ARKW,2015/08/03,19.7373,45.4523,0.104464,buy
ARKW,2015/09/17,19.1148,54.5515,-0.0611658,sell
ANGO,2015/08/11,15.01,35.9954,-0.28391,buy
ANGO,2015/09/17,14.87,52.8335,-0.0164449,sell
CHGG,2015/08/20,8,39.503,-0.0112035,buy
CHGG,2015/09/17,7.78,52.5466,-0.143376,sell
FPX,2015/07/24,53.6016,49.8859,-0.0340806,buy
FPX,2015/09/17,50.8853,51.4321,-0.0861189,sell
TDTF,2015/08/04,22.7818,40.8753,-0.255989,buy
TDTF,2015/09/17,22.8015,54.6918,0.0383057,sell
AOR,2015/06/29,35.667,35.4572,-0.194682,buy
AOR,2015/09/17,34.8207,51.4136,-0.0970553,sell
DISCK,2015/07/20,30.24,41.1842,-0.145385,buy
DISCK,2015/09/17,26.26,50.1718,-0.0964075,sell
TRXC,2015/08/07,39,43.0165,0.0584656,buy
TRXC,2015/09/18,36.53,54.0342,0.0784822,sell
ANTE,2015/08/24,21.8,34.3452,-0.100265,buy
ANTE,2015/09/18,23.35,52.0443,-0.0954504,sell
CCXI,2015/07/23,8.4,46.4591,0.0150199,buy
CCXI,2015/09/18,6.65,50.4822,0.00407836,sell
IUSB,2015/09/15,44.6086,45.3427,-0.0604273,buy
IUSB,2015/09/18,44.9819,58.8245,0.0122425,sell
BSV,2015/09/15,74.0145,42.9133,-0.0196329,buy
BSV,2015/09/18,74.357,62.1097,0.127666,sell
EGO,2015/08/21,16.8359,43.3063,0.0538488,buy
EGO,2015/09/18,15.7433,53.3746,-0.189275,sell
FOXF,2015/08/20,15.27,35.9494,-0.234475,buy
FOXF,2015/09/18,15.48,52.531,0.0606232,sell
MAC,2015/08/21,60.8488,47.1447,0.14066,buy
MAC,2015/09/18,60.0049,55.7436,-0.0722886,sell
IEI,2015/09/15,114.738,45.364,-0.0100816,buy
IEI,2015/09/18,115.604,60.5386,0.0773041,sell
KRNY,2015/09/11,10.4967,44.0515,-0.107236,buy
KRNY,2015/09/18,11.096,67.9157,0.119297,sell
PLUG,2015/08/19,2.19,38.4019,-0.106467,buy
PLUG,2015/09/18,1.89,50.5516,-0.0704928,sell
DRNA,2015/05/01,19.64,40.073,-0.0447127,buy
DRNA,2015/09/18,11.79,57.8642,0.177632,sell
CIO,2015/07/27,8.82273,42.8014,-0.177592,buy
CIO,2015/09/21,8.1224,54.4735,-0.0802256,sell
PTC,2015/06/29,41.01,47.0326,-0.0748968,buy
PTC,2015/09/21,33.99,50.2485,-0.0297878,sell
SCSC,2015/09/18,35.56,44.3005,-0.0329695,buy
SCSC,2015/09/21,36.27,50.4392,0.103446,sell
MFA,2015/07/21,4.81602,46.8285,-0.0615409,buy
MFA,2015/09/21,4.61271,55.093,-0.0169532,sell
GRA,2015/08/21,75.0911,39.8516,-0.0125595,buy
GRA,2015/09/21,75.7262,51.9585,0.0335,sell
NWE,2015/08/24,45.3898,45.0442,0.0593717,buy
NWE,2015/09/21,44.3024,52.0629,-0.168643,sell
TRP,2015/06/29,32.9349,39.8722,-0.0815333,buy
TRP,2015/09/21,27.6378,52.8668,0.0523761,sell
ARLP,2015/09/11,15.2422,48.8089,0.0115804,buy
ARLP,2015/09/21,15.6019,57.8858,0.075651,sell
WLK,2015/08/18,55.2594,34.9287,-0.138751,buy
WLK,2015/09/21,52.6996,54.2582,0.0506319,sell
LMRK,2015/08/21,10.4306,47.234,0.0742679,buy
LMRK,2015/09/22,10.849,58.2039,0.0977497,sell
ALE,2015/08/24,42.3459,42.7993,0.112936,buy
ALE,2015/09/24,43.1935,59.3455,0.19752,sell
ZYXI,2015/09/09,0.15,27.6246,-0.0176095,buy
ZYXI,2015/09/24,0.18,56.0068,0.0114722,sell
HFC,2015/09/16,39.2127,42.3385,-0.260679,buy
HFC,2015/09/24,41.7727,54.951,0.127431,sell
D,2015/08/24,59.8702,48.3533,0.172763,buy
D,2015/09/25,58.4987,53.7746,-0.0661333,sell
TZA,2015/09/16,217.058,45.9349,0.0828607,buy
TZA,2015/09/25,246.915,61.4374,0.0942651,sell
CB,2015/08/20,97.1474,45.964,0.0663055,buy
CB,2015/09/25,93.985,54.8367,0.0201842,sell
SRCL,2015/09/09,136.25,41.6207,-0.121564,buy
SRCL,2015/09/25,140.05,51.0705,-0.0239015,sell
ADS,2015/07/23,272.93,33.6833,-0.171348,buy
ADS,2015/09/25,248.895,51.1262,-0.0485727,sell
NGG,2015/08/21,49.7138,46.3383,0.196017,buy
NGG,2015/09/25,50.4063,58.7448,0.0937931,sell
SBSI,2015/09/18,20.4351,40.2182,-0.0376336,buy
SBSI,2015/09/25,21.8632,59.8513,0.224416,sell
DOG,2015/09/15,94.2627,49.7897,0.12323,buy
DOG,2015/09/28,97.5928,59.823,0.126293,sell
SPXS,2015/09/16,95.4918,46.5033,0.106191,buy
SPXS,2015/09/28,112.653,63.8401,0.182725,sell
UVXY,2015/09/15,24470,46.9842,0.275768,buy
UVXY,2015/09/28,30750,56.4744,0.0557763,sell
REK,2015/09/16,20.7022,48.0506,0.179931,buy
REK,2015/09/28,21.0078,55.0274,0.0703572,sell
BG,2015/06/25,79.3829,45.7767,-0.076555,buy
BG,2015/09/29,64.0122,52.1269,0.00563095,sell
INFY,2015/08/21,7.55285,47.2455,-0.0235125,buy
INFY,2015/09/29,7.99584,59.3498,0.158101,sell
AGZ,2015/09/15,104.581,43.3966,-0.0132799,buy
AGZ,2015/09/30,105.423,60.2287,0.0207026,sell
UGI,2015/09/29,30.7007,45.343,-0.0171963,buy
UGI,2015/09/30,31.7022,57.3568,0.206534,sell
ERIC,2015/08/04,9.65349,40.5588,0.0976532,buy
ERIC,2015/09/30,9.03455,52.1689,0.0735145,sell
INDA,2015/08/12,28.4668,39.2831,-0.145848,buy
INDA,2015/09/30,27.2827,54.9179,0.17256,sell
SCHZ,2015/09/15,46.5037,41.7751,-0.0911823,buy
SCHZ,2015/09/30,46.954,61.678,0.135983,sell
BIV,2015/09/15,74.1165,43.8354,-0.0157924,buy
BIV,2015/09/30,75.0632,61.2056,0.129392,sell
JP,2015/08/21,8.7553,32.1801,-0.111225,buy
JP,2015/09/30,8.29449,50.6765,-0.039158,sell
WF,2015/09/23,21.1959,44.9801,0.0589874,buy
WF,2015/10/01,22.0592,56.7831,0.12792,sell
IBKR,2015/09/28,36.7773,43.835,-0.116247,buy
IBKR,2015/10/01,39.1867,56.3814,0.176204,sell
BCO,2015/08/21,27.6194,38.8242,0.00409491,buy
BCO,2015/10/01,26.6872,52.3603,0.021423,sell
ADS,2015/09/28,239.46,41.8848,-0.133755,buy
ADS,2015/10/01,251.823,54.5112,0.0816388,sell
OMC,2015/09/28,57.5149,36.1767,-0.117366,buy
OMC,2015/10/02,60.3645,53.8248,0.0894701,sell
CP,2015/09/23,135.261,41.3693,0.134995,buy
CP,2015/10/02,143.539,57.2677,0.166348,sell
XLP,2015/09/28,42.0251,44.3908,-0.0449124,buy
XLP,2015/10/02,42.9774,54.7624,0.0904651,sell
FF,2015/06/29,9.96221,49.9662,0.0530394,buy
FF,2015/10/02,9.27466,69.9016,0.200996,sell
PGJ,2015/06/26,32.0864,41.46,0.00229281,buy
PGJ,2015/10/02,25.9264,57.5709,0.123387,sell
FUL,2015/07/23,37.5342,34.9884,-0.262356,buy
FUL,2015/10/02,33.9487,54.9586,0.0709427,sell
LYG,2015/06/29,4.25354,45.4675,-0.0557601,buy
LYG,2015/10/02,3.79729,53.7322,0.0330067,sell
IUSV,2015/09/28,34.8439,38.5831,-0.152406,buy
IUSV,2015/10/02,36.1063,51.8908,0.0384492,sell
COP,2015/09/28,41.4404,39.8244,-0.0337153,buy
COP,2015/10/02,46.2668,60.885,0.132872,sell
KWEB,2015/06/26,38.8957,41.5282,0.00746169,buy
KWEB,2015/10/02,30.2754,58.6431,0.154204,sell
MTDR,2015/09/28,20.11,41.962,-0.11398,buy
MTDR,2015/10/02,23.05,58.9157,0.111217,sell
PXD,2015/09/28,116.066,43.5822,-0.0538871,buy
PXD,2015/10/02,131.119,63.3622,0.204381,sell
CRZO,2015/06/26,50.76,45.0115,0.0399305,buy
CRZO,2015/10/02,35.09,55.097,0.00822605,sell
ABEV,2015/07/23,5.21673,35.2202,-0.156784,buy
ABEV,2015/10/02,4.60275,54.0142,-0.0206464,sell
INTU,2015/08/20,98.6271,39.6536,-0.181931,buy
INTU,2015/10/02,85.7585,50.5554,0.133319,sell
CXSE,2015/05/28,55.6405,43.7871,-0.197552,buy
CXSE,2015/10/02,41.6654,54.7376,0.162112,sell
KR,2015/09/24,33.3062,47.1412,0.0724351,buy
KR,2015/10/02,34.3991,57.1716,0.206097,sell
CGW,2015/09/22,24.3518,40.924,0.0280109,buy
CGW,2015/10/02,25.0311,54.9659,0.0938268,sell
WCN,2015/09/24,30.8128,48.6193,0.179111,buy
WCN,2015/10/02,31.5105,57.7777,0.20058,sell
WPS,2015/08/20,30.3517,38.3458,-0.098951,buy
WPS,2015/10/02,29.6124,55.5243,0.153584,sell
VET,2015/08/19,22.3469,37.236,-0.06371,buy
VET,2015/10/02,22.7975,52.8405,0.0022028,sell
BLV,2015/08/26,75.0568,44.9804,0.0121121,buy
BLV,2015/10/02,76.3111,59.1979,0.0863813,sell
GWRE,2015/08/13,56.5,45.9742,0.0112029,buy
GWRE,2015/10/02,54.12,55.3016,0.0145389,sell
IGIB,2015/09/15,47.6947,43.7722,-0.0551564,buy
IGIB,2015/10/02,48.1175,63.7965,0.152107,sell
YUM,2015/09/28,50.0761,34.9095,-0.200856,buy
YUM,2015/10/02,53.766,53.4149,0.0509399,sell
XEC,2015/08/20,106.568,48.3207,0.0951367,buy
XEC,2015/10/02,105.927,56.7029,0.0277781,sell
ILTB,2015/08/25,50.5935,46.7393,-0.00687668,buy
ILTB,2015/10/02,51.1947,59.653,0.106285,sell
CEA,2015/07/30,38.9147,46.4784,0.0174205,buy
CEA,2015/10/02,30.356,57.7627,0.334603,sell
QLTA,2015/08/26,44.7562,44.4785,-0.0297683,buy
QLTA,2015/10/02,45.2692,60.3504,0.112265,sell
IEP,2015/07/24,50.3791,34.2938,-0.202957,buy
IEP,2015/10/02,46.1183,57.8987,0.152389,sell
TREX,2015/06/29,24.54,39.3861,-0.106298,buy
TREX,2015/10/02,18.715,52.9534,-0.0416901,sell
NUS,2015/08/24,37.2542,43.8629,0.109116,buy
NUS,2015/10/02,39.0615,56.4424,-0.0542779,sell
ICLN,2015/05/20,10.9907,44.3604,-0.100573,buy
ICLN,2015/10/02,8.54259,53.2001,0.0763642,sell
AFL,2015/08/19,28.5951,48.8424,0.112703,buy
AFL,2015/10/02,26.5179,51.0383,0.0733682,sell
GXC,2015/09/23,63.112,42.007,0.0473083,buy
GXC,2015/10/02,66.1806,54.9346,0.150408,sell
ASHR,2015/08/18,28.1999,38.8879,-0.163293,buy
ASHR,2015/10/02,25.0299,50.8018,0.0926218,sell
FLS,2015/08/20,42.6838,36.8505,-0.10182,buy
FLS,2015/10/05,41.208,57.5006,0.0986637,sell
UTX,2015/05/26,105.089,48.1125,0.0832677,buy
UTX,2015/10/05,83.4977,53.6694,0.0624236,sell
FNDB,2015/09/28,24.2971,34.3483,-0.196949,buy
FNDB,2015/10/05,25.7009,57.5557,0.146534,sell
OTEX,2015/09/28,20.5633,41.6195,-0.0979515,buy
OTEX,2015/10/05,21.4084,56.6101,0.0554651,sell
IOO,2015/09/22,31.3735,40.1834,0.0486795,buy
IOO,2015/10/05,32.4817,56.4272,0.169733,sell
CGNX,2015/09/22,17.4965,41.3744,0.0833092,buy
CGNX,2015/10/05,17.8544,52.6672,0.131364,sell
WLK,2015/09/28,47.1363,38.4499,-0.132352,buy
WLK,2015/10/05,52.7753,56.6798,0.174778,sell
TRP,2015/09/28,25.2613,35.9867,-0.190069,buy
TRP,2015/10/05,27.8241,57.8112,0.124663,sell
DTN,2015/09/23,58.4256,40.6354,0.0905394,buy
DTN,2015/10/05,60.5194,57.1627,0.140095,sell
DHI,2015/09/22,28.4244,45.7008,0.0403562,buy
DHI,2015/10/05,29.4873,55.5645,0.061551,sell
IPHI,2015/09/28,22.82,42.6797,-0.0912905,buy
IPHI,2015/10/05,24.99,57.9651,0.174523,sell
TXT,2015/06/29,44.2059,38.011,-0.050729,buy
TXT,2015/10/05,39.0941,50.628,0.0659149,sell
IJR,2015/09/28,50.0304,33.2259,-0.174316,buy
IJR,2015/10/05,52.1597,53.2559,0.0795153,sell
FCX,2015/09/23,9.69251,42.4324,0.157949,buy
FCX,2015/10/05,10.8362,56.1364,0.166214,sell
DBEU,2015/07/24,23.0313,48.102,-0.0224929,buy
DBEU,2015/10/05,21.5736,55.2968,0.104167,sell
CBT,2015/09/22,29.5599,42.1524,0.0339883,buy
CBT,2015/10/05,30.1812,52.8643,0.0115526,sell
CATM,2015/08/21,34.54,41.6682,0.0166395,buy
CATM,2015/10/05,33.59,51.3336,-0.011429,sell
IWV,2015/09/28,103.885,33.3531,-0.196572,buy
IWV,2015/10/05,109.597,54.6781,0.122415,sell
MA,2015/08/19,93.9207,49.559,-0.0099238,buy
MA,2015/10/05,91.7137,57.6813,0.136697,sell
